"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-02","2024","06","02","","19.6","","1.8","","10.7","","7.3","","0.0","","","","","","1.0","","","","15","","33",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-03","2024","06","03","","18.4","","6.4","","12.4","","5.6","","0.0","","","","","","7.8","","","","36","","41",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-04","2024","06","04","","16.9","","4.9","","10.9","","7.1","","0.0","","","","","","3.8","","","","27","","59",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-05","2024","06","05","","16.8","","0.6","","8.7","","9.3","","0.0","","","","","","7.9","","","","28","","48",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-06","2024","06","06","","20.3","","0.2","","10.3","","7.7","","0.0","","","","","","3.9","","","","30","","35",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-07","2024","06","07","","18.2","","5.2","","11.7","","6.3","","0.0","","","","","","3.3","","","","33","","35",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-08","2024","06","08","","13.7","","4.8","","9.3","","8.7","","0.0","","","","","","4.9","","","","2","","55",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-09","2024","06","09","","17.8","","2.3","","10.1","","7.9","","0.0","","","","","","8.4","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-10","2024","06","10","","21.0","","7.9","","14.5","","3.5","","0.0","","","","","","0.8","","","","27","","48",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-11","2024","06","11","","23.4","","2.5","","13.0","","5.0","","0.0","","","","","","1.2","","","","14","","32",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-12","2024","06","12","","18.2","","1.5","","9.9","","8.1","","0.0","","","","","","3.5","","","","27","","61",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-13","2024","06","13","","21.2","","-0.7","","10.3","","7.7","","0.0","","","","","","2.1","","","","14","","33",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-14","2024","06","14","","23.7","","8.0","","15.9","","2.1","","0.0","","","","","","0.8","","","","4","","32",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-15","2024","06","15","","14.5","","5.0","","9.8","","8.2","","0.0","","","","","","4.8","","","","14","","48",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-16","2024","06","16","","12.1","","3.7","","7.9","","10.1","","0.0","","","","","","2.0","","","","33","","52",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-17","2024","06","17","","12.1","","-0.1","","6.0","","12.0","","0.0","","","","","","14.4","","","","33","","32",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-18","2024","06","18","","11.0","","0.8","","5.9","","12.1","","0.0","","","","","","3.1","","","","17","","33",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-19","2024","06","19","","13.5","","-1.3","","6.1","","11.9","","0.0","","","","","","6.1","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-20","2024","06","20","","19.1","","3.0","","11.1","","6.9","","0.0","","","","","","1.9","","","","20","","42",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-21","2024","06","21","","20.4","","1.7","","11.1","","6.9","","0.0","","","","","","1.6","","","","17","","42",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-22","2024","06","22","","25.5","","1.7","","13.6","","4.4","","0.0","","","","","","1.3","","","","21","","33",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-23","2024","06","23","","25.8","","5.3","","15.6","","2.4","","0.0","","","","","","0.0","","","","26","","50",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-24","2024","06","24","","20.9","","5.0","","13.0","","5.0","","0.0","","","","","","1.6","","","","27","","50",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-25","2024","06","25","","21.3","","4.6","","13.0","","5.0","","0.0","","","","","","0.2","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-26","2024","06","26","","21.7","","9.4","","15.6","","2.4","","0.0","","","","","","2.5","","","","16","","42",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-27","2024","06","27","","14.5","","8.0","","11.3","","6.7","","0.0","","","","","","22.5","","","","30","","61",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-28","2024","06","28","","17.8","","6.1","","12.0","","6.0","","0.0","","","","","","19.1","","","","3","","42",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-29","2024","06","29","","22.3","","2.3","","12.3","","5.7","","0.0","","","","","","0.0","","","","16","","41",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-06-30","2024","06","30","","19.8","","10.4","","15.1","","2.9","","0.0","","","","","","11.8","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-01","2024","07","01","","20.1","","9.9","","15.0","","3.0","","0.0","","","","","","4.1","","","","29","","35",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-02","2024","07","02","","20.3","","10.0","","15.2","","2.8","","0.0","","","","","","4.6","","","","32","","35",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-03","2024","07","03","","15.7","","8.8","","12.3","","5.7","","0.0","","","","","","7.4","","","","33","","48",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-04","2024","07","04","","21.1","","10.2","","15.7","","2.3","","0.0","","","","","","0.8","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-05","2024","07","05","","23.5","","6.1","","14.8","","3.2","","0.0","","","","","","0.2","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-06","2024","07","06","","23.2","","10.2","","16.7","","1.3","","0.0","","","","","","0.2","","","","2","","42",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-07","2024","07","07","","26.3","","6.9","","16.6","","1.4","","0.0","","","","","","0.0","","","","17","","39",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-08","2024","07","08","","29.4","","10.0","","19.7","","0.0","","1.7","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-09","2024","07","09","","28.7","","11.2","","20.0","","0.0","","2.0","","","","","","0.0","","","","16","","45",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-10","2024","07","10","","31.8","","12.4","","22.1","","0.0","","4.1","","","","","","0.0","","","","27","","37",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-11","2024","07","11","","27.7","","10.2","","19.0","","0.0","","1.0","","","","","","0.0","","","","33","","35",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-12","2024","07","12","","23.1","","12.1","","17.6","","0.4","","0.0","","","","","","0.0","","","","32","","42",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-13","2024","07","13","","27.9","","8.3","","18.1","","0.0","","0.1","","","","","","0.0","","","","3","","37",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-14","2024","07","14","","21.3","","7.5","","14.4","","3.6","","0.0","","","","","","0.0","","","","16","","32",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-15","2024","07","15","","28.1","","7.5","","17.8","","0.2","","0.0","","","","","","0.0","","","","4","","35",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-16","2024","07","16","","28.7","","12.3","","20.5","","0.0","","2.5","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-17","2024","07","17","","30.8","","11.9","","21.4","","0.0","","3.4","","","","","","0.5","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-18","2024","07","18","","30.9","","13.7","","22.3","","0.0","","4.3","","","","","","0.0","","","","22","","46",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-19","2024","07","19","","31.3","","9.7","","20.5","","0.0","","2.5","","","","","","3.3","","","","3","","37",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-20","2024","07","20","","29.8","","12.8","","21.3","","0.0","","3.3","","","","","","0.0","","","","15","","37",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-21","2024","07","21","","31.3","","13.1","","22.2","","0.0","","4.2","","","","","","0.2","","","","17","","35",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-22","2024","07","22","","31.2","","10.4","","20.8","","0.0","","2.8","","","","","","0.2","","","","15","","46",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-23","2024","07","23","","32.7","","10.9","","21.8","","0.0","","3.8","","","","","","0.4","","","","27","","41",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-24","2024","07","24","","31.1","","16.3","","23.7","","0.0","","5.7","","","","","","0.2","","","","1","","45",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-25","2024","07","25","","19.4","","9.0","","14.2","","3.8","","0.0","","","","","","0.2","","","","26","","55",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-26","2024","07","26","","21.1","","9.1","","15.1","","2.9","","0.0","","","","","","2.9","","","","27","","61",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-27","2024","07","27","","21.2","","3.2","","12.2","","5.8","","0.0","","","","","","1.9","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-28","2024","07","28","","25.9","","7.2","","16.6","","1.4","","0.0","","","","","","0.6","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-29","2024","07","29","","26.6","","6.5","","16.6","","1.4","","0.0","","","","","","0.0","","","","25","","46",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-30","2024","07","30","","26.5","","8.9","","17.7","","0.3","","0.0","","","","","","0.0","","","","26","","41",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-07-31","2024","07","31","","28.1","","9.6","","18.9","","0.0","","0.9","","","","","","0.0","","","","30","","48",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-01","2024","08","01","","30.7","","7.9","","19.3","","0.0","","1.3","","","","","","0.6","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-02","2024","08","02","","27.1","","11.6","","19.4","","0.0","","1.4","","","","","","0.5","","","","33","","39",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-03","2024","08","03","","27.4","","10.7","","19.1","","0.0","","1.1","","","","","","1.2","","","","36","","61",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-04","2024","08","04","","","M","","M","","M","","M","","M","","","","","","M","","","14","","35",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-05","2024","08","05","","23.3","","11.2","","17.3","","0.7","","0.0","","","","","","15.1","","","","34","","35",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-06","2024","08","06","","15.5","","11.2","","13.4","","4.6","","0.0","","","","","","8.8","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-07","2024","08","07","","16.6","","7.9","","12.3","","5.7","","0.0","","","","","","2.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-08","2024","08","08","","20.8","","4.1","","12.5","","5.5","","0.0","","","","","","0.4","","","","16","","32",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-09","2024","08","09","","22.3","","5.2","","13.8","","4.2","","0.0","","","","","","0.8","","","","14","","37",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-10","2024","08","10","","23.4","","4.2","","13.8","","4.2","","0.0","","","","","","0.2","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-11","2024","08","11","","24.9","","6.2","","15.6","","2.4","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-12","2024","08","12","","25.2","","7.9","","16.6","","1.4","","0.0","","","","","","0.0","","","","23","","45",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-13","2024","08","13","","","M","","M","","M","","M","","M","","","","","","M","","","32","","45",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-14","2024","08","14","","23.8","","9.2","","16.5","","1.5","","0.0","","","","","","0.4","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-15","2024","08","15","","23.8","","9.4","","16.6","","1.4","","0.0","","","","","","0.0","","","","15","","39",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-16","2024","08","16","","17.4","","12.0","","14.7","","3.3","","0.0","","","","","","2.9","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-17","2024","08","17","","22.7","","11.7","","17.2","","0.8","","0.0","","","","","","1.8","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-18","2024","08","18","","25.8","","6.7","","16.3","","1.7","","0.0","","","","","","0.0","","","","15","","35",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-19","2024","08","19","","30.1","","6.9","","18.5","","0.0","","0.5","","","","","","0.0","","","","16","","35",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-20","2024","08","20","","24.6","","8.1","","16.4","","1.6","","0.0","","","","","","0.0","","","","26","","45",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-21","2024","08","21","","16.9","","7.3","","12.1","","5.9","","0.0","","","","","","1.9","","","","31","","35",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-22","2024","08","22","","21.1","","7.1","","14.1","","3.9","","0.0","","","","","","0.8","","","","16","","32",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-23","2024","08","23","","25.6","","3.5","","14.6","","3.4","","0.0","","","","","","8.0","","","","17","","67",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-24","2024","08","24","","19.3","","8.2","","13.8","","4.2","","0.0","","","","","","0.4","","","","25","","58",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-25","2024","08","25","","21.8","","5.3","","13.6","","4.4","","0.0","","","","","","0.6","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-26","2024","08","26","","23.7","","3.7","","13.7","","4.3","","0.0","","","","","","1.4","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-27","2024","08","27","","23.7","","6.2","","15.0","","3.0","","0.0","","","","","","0.5","","","","19","","55",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-28","2024","08","28","","10.4","","5.2","","7.8","","10.2","","0.0","","","","","","17.1","","","","32","","65",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-29","2024","08","29","","22.7","","4.6","","13.7","","4.3","","0.0","","","","","","0.7","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-30","2024","08","30","","23.7","","4.4","","14.1","","3.9","","0.0","","","","","","0.4","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-08-31","2024","08","31","","24.2","","4.9","","14.6","","3.4","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-01","2024","09","01","","28.9","","4.8","","16.9","","1.1","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-02","2024","09","02","","29.0","","7.6","","18.3","","0.0","","0.3","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-03","2024","09","03","","24.3","","11.1","","17.7","","0.3","","0.0","","","","","","0.0","","","","32","","35",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-04","2024","09","04","","18.4","","8.0","","13.2","","4.8","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-05","2024","09","05","","25.8","","2.6","","14.2","","3.8","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-06","2024","09","06","","30.6","","3.4","","17.0","","1.0","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-07","2024","09","07","","29.5","","5.8","","17.7","","0.3","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-08","2024","09","08","","29.0","","6.6","","17.8","","0.2","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-09","2024","09","09","","25.9","","5.9","","15.9","","2.1","","0.0","","","","","","0.0","","","","1","","41",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-10","2024","09","10","","15.2","","7.3","","11.3","","6.7","","0.0","","","","","","11.7","","","","14","","35",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-11","2024","09","11","","13.5","","6.2","","9.9","","8.1","","0.0","","","","","","0.4","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-12","2024","09","12","","10.1","","8.8","","9.5","","8.5","","0.0","","","","","","34.2","","","","34","","39",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-13","2024","09","13","","19.3","","5.2","","12.3","","5.7","","0.0","","","","","","0.2","","","","36","","32",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-14","2024","09","14","","16.1","","2.3","","9.2","","8.8","","0.0","","","","","","0.2","","","","36","","41",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-15","2024","09","15","","17.6","","0.2","","8.9","","9.1","","0.0","","","","","","0.2","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-16","2024","09","16","","20.5","","0.5","","10.5","","7.5","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-17","2024","09","17","","20.0","","3.8","","11.9","","6.1","","0.0","","","","","","1.5","","","","13","","33",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-18","2024","09","18","","20.0","","3.0","","11.5","","6.5","","0.0","","","","","","0.0","","","","36","","52",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-19","2024","09","19","","18.9","","1.7","","10.3","","7.7","","0.0","","","","","","0.4","","","","27","","42",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-20","2024","09","20","","10.9","","0.8","","5.9","","12.1","","0.0","","","","","","13.0","","","","33","","52",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-21","2024","09","21","","16.1","","-2.9","","6.6","","11.4","","0.0","","","","","","5.7","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-22","2024","09","22","","20.5","","2.8","","11.7","","6.3","","0.0","","","","","","2.9","","","","28","","50",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-23","2024","09","23","","21.9","","2.8","","12.4","","5.6","","0.0","","","","","","2.2","","","","27","","50",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-24","2024","09","24","","26.7","","11.1","","18.9","","0.0","","0.9","","","","","","0.0","","","","29","","41",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-25","2024","09","25","","27.6","","9.0","","18.3","","0.0","","0.3","","","","","","0.0","","","","21","","42",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-26","2024","09","26","","15.6","","3.8","","9.7","","8.3","","0.0","","","","","","3.1","","","","31","","46",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-27","2024","09","27","","19.0","","1.5","","10.3","","7.7","","0.0","","","","","","2.7","","","","26","","61",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-28","2024","09","28","","15.8","","-0.6","","7.6","","10.4","","0.0","","","","","","5.7","","","","14","","33",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-29","2024","09","29","","15.7","","0.2","","8.0","","10.0","","0.0","","","","","","5.6","","","","36","","54",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-09-30","2024","09","30","","12.9","","-2.0","","5.5","","12.5","","0.0","","","","","","4.4","","","","28","","42",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-01","2024","10","01","","18.2","","2.7","","10.5","","7.5","","0.0","","","","","","6.3","","","","28","","59",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-02","2024","10","02","","12.5","","-1.3","","5.6","","12.4","","0.0","","","","","","9.4","","","","27","","37",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-03","2024","10","03","","12.9","","-4.6","","4.2","","13.8","","0.0","","","","","","10.4","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-04","2024","10","04","","19.2","","-6.0","","6.6","","11.4","","0.0","","","","","","9.4","","","","27","","58",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-05","2024","10","05","","15.2","","1.4","","8.3","","9.7","","0.0","","","","","","6.8","","","","26","","41",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-06","2024","10","06","","18.2","","1.9","","10.1","","7.9","","0.0","","","","","","4.7","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-07","2024","10","07","","22.2","","1.9","","12.1","","5.9","","0.0","","","","","","4.0","","","","28","","48",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-08","2024","10","08","","22.3","","1.1","","11.7","","6.3","","0.0","","","","","","3.1","","","","26","","55",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-09","2024","10","09","","13.0","","-1.6","","5.7","","12.3","","0.0","","","","","","5.3","","","","27","","32",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-10","2024","10","10","","12.8","","-4.7","","4.1","","13.9","","0.0","","","","","","6.3","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-11","2024","10","11","","12.1","","-5.5","","3.3","","14.7","","0.0","","","","","","8.5","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-12","2024","10","12","","12.7","","-6.0","","3.4","","14.6","","0.0","","","","","","8.8","","","","12","","32",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-13","2024","10","13","","23.5","","-5.1","","9.2","","8.8","","0.0","","","","","","4.9","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-14","2024","10","14","","23.9","","3.2","","13.6","","4.4","","0.0","","","","","","2.5","","","","26","","48",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-15","2024","10","15","","16.7","","3.1","","9.9","","8.1","","0.0","","","","","","2.8","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-16","2024","10","16","","18.1","","1.0","","9.6","","8.4","","0.0","","","","","","6.7","","","","28","","58",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-17","2024","10","17","","9.3","","-6.9","","1.2","","16.8","","0.0","","","","","","12.9","","","","27","","45",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-18","2024","10","18","","10.1","","-7.8","","1.2","","16.8","","0.0","","","","","","9.6","","","","27","","72",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-19","2024","10","19","","17.3","","5.7","","11.5","","6.5","","0.0","","","","","","8.1","","","","27","","71",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-20","2024","10","20","","14.9","","1.2","","8.1","","9.9","","0.0","","","","","","6.5","","","","13","","37",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-21","2024","10","21","","10.0","","-9.1","","0.5","","17.5","","0.0","","","","","","11.6","","","","35","","48",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-22","2024","10","22","","6.8","","-11.1","","-2.2","","20.2","","0.0","","","","","","4.4","","","","27","","46",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-23","2024","10","23","","9.3","","-2.5","","3.4","","14.6","","0.0","","","","","","11.3","","","","30","","33",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-24","2024","10","24","","8.4","","-3.6","","2.4","","15.6","","0.0","","","","","","5.3","","","","27","","50",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-25","2024","10","25","","7.2","","-8.7","","-0.8","","18.8","","0.0","","","","","","0.0","","","","16","","37",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-26","2024","10","26","","16.8","","-2.4","","7.2","","10.8","","0.0","","","","","","0.0","","","","26","","37",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-27","2024","10","27","","17.0","","0.1","","8.6","","9.4","","0.0","","","","","","0.0","","","","26","","72",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-28","2024","10","28","","8.0","","-6.0","","1.0","","17.0","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-29","2024","10","29","","4.9","","-8.2","","-1.7","","19.7","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-30","2024","10","30","","9.3","","-9.1","","0.1","","17.9","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-10-31","2024","10","31","","6.5","","-7.2","","-0.4","","18.4","","0.0","","","","","","0.0","","","","31","","35",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-01","2024","11","01","","5.8","","-9.4","","-1.8","","19.8","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-02","2024","11","02","","6.5","","-6.7","","-0.1","","18.1","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-03","2024","11","03","","7.8","","-10.2","","-1.2","","19.2","","0.0","","","","","","0.0","","","","26","","41",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-04","2024","11","04","","7.2","","-8.8","","-0.8","","18.8","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-05","2024","11","05","","0.9","","-8.8","","-4.0","","22.0","","0.0","","","","","","1.5","","","","34","","42",""
